metric,algorithm,value,Constraints,percentage,version,pct,diff,dataset
Accuracy,DRO,0.37025008119519326,No protected attributes,0.2,4,-87.14424951267054,-0.32265165457760453,Public Coverage
Equal Odds Difference,LR,-0.02731249163444524,No constraints,0.2,4,0.0,0.0,Public Coverage
Equal Odds Difference,RF,-0.029658070702588163,No constraints,0.2,4,7.908737866547167,-0.0023455790681429223,Public Coverage
Equal Odds Difference,SREW,-0.024687797434535502,True protected attributes,0.2,4,-10.63154461984559,0.0026246941999097384,Public Coverage
Equal Odds Difference,ADDEB,-0.012851146077218864,True protected attributes,0.2,4,-112.52961775029466,0.014461345557226377,Public Coverage
Equal Odds Difference,LFR,0.0,True protected attributes,0.2,4,inf,0.02731249163444524,Public Coverage
Equal Odds Difference,CALEQ,-0.08804630219295172,True protected attributes,0.2,4,68.97939952709149,-0.060733810558506476,Public Coverage
Equal Odds Difference,ROC,0.0707802816172324,True protected attributes,0.2,4,138.58771258095086,0.09809277325167765,Public Coverage
Equal Odds Difference,EGR,0.009008755900529991,True protected attributes,0.2,4,403.1771749175536,0.03632124753497523,Public Coverage
Equal Odds Difference,GSR,-0.016201541112528056,True protected attributes,0.2,4,-68.57959032875888,0.011110950521917184,Public Coverage
Equal Odds Difference,SOFT,0.016342187107300565,Noisy protected attributes,0.2,4,267.1287414292539,0.043654678741745806,Public Coverage
Equal Odds Difference,PRIV,-0.0055852111336646415,Noisy protected attributes,0.2,4,-389.0144880973303,0.0217272805007806,Public Coverage
Equal Odds Difference,MDRO,-0.0005766650931282784,Noisy protected attributes,0.2,4,-4636.283149424065,0.02673582654131696,Public Coverage
Equal Odds Difference,ARL,-0.0036867884151281505,No protected attributes,0.2,4,-640.8206970156674,0.02362570321931709,Public Coverage
Equal Odds Difference,DRO,0.000328399496200899,No protected attributes,0.2,4,8416.849431990837,0.02764089113064614,Public Coverage
Accuracy,LR,0.6950308541734329,No constraints,0.2,5,0.0,0.0,Public Coverage
Accuracy,RF,0.7037999350438454,No constraints,0.2,5,1.2459621596677461,0.008769080870412505,Public Coverage
Accuracy,SREW,0.6869113348489769,True protected attributes,0.2,5,-1.1820330969267046,-0.008119519324455982,Public Coverage
Accuracy,ADDEB,0.6618671285770994,True protected attributes,0.2,5,-5.010631917561725,-0.033163725596333515,Public Coverage
Accuracy,LFR,0.3724513731009346,True protected attributes,0.2,5,-86.6098246293964,-0.3225794810724983,Public Coverage
Accuracy,CALEQ,0.6922160874742882,True protected attributes,0.2,5,-0.40663121676571823,-0.0028147666991447107,Public Coverage
Accuracy,ROC,0.6905560968568438,True protected attributes,0.2,5,-0.6479933110367986,-0.004474757316589084,Public Coverage
Accuracy,EGR,0.6959691097398145,True protected attributes,0.2,5,0.13481281758789265,0.0009382555663816072,Public Coverage
Accuracy,GSR,0.684565695933023,True protected attributes,0.2,5,-1.5287295730100237,-0.010465158240409944,Public Coverage
Accuracy,SOFT,0.5429612789145105,Noisy protected attributes,0.2,5,-28.00744383889404,-0.1520695752589224,Public Coverage
Accuracy,PRIV,0.6883908917036556,Noisy protected attributes,0.2,5,-0.9645628014258723,-0.006639962469777272,Public Coverage
Accuracy,MDRO,0.6301829598354444,Noisy protected attributes,0.2,5,-10.290328122315762,-0.06484789433798854,Public Coverage
Accuracy,ARL,0.7038360217963986,No protected attributes,0.2,5,1.2510254306808966,0.008805167622965682,Public Coverage
Accuracy,DRO,0.37266789361625346,No protected attributes,0.2,5,-86.50140408637552,-0.32236296055717945,Public Coverage
Equal Odds Difference,LR,-0.017571318063809488,No constraints,0.2,5,0.0,0.0,Public Coverage
Equal Odds Difference,RF,-0.01006962008783474,No constraints,0.2,5,-74.4983217890977,0.007501697975974747,Public Coverage
Equal Odds Difference,SREW,-0.02031333634361228,True protected attributes,0.2,5,13.498611126305915,-0.002742018279802791,Public Coverage
Equal Odds Difference,ADDEB,0.00022200514039803776,True protected attributes,0.2,5,8014.82486950775,0.017793323204207526,Public Coverage
Equal Odds Difference,LFR,0.009953854549496734,True protected attributes,0.2,5,276.5277760131415,0.027525172613306222,Public Coverage
Equal Odds Difference,CALEQ,-0.04196947358794215,True protected attributes,0.2,5,58.13309874618552,-0.02439815552413266,Public Coverage
Equal Odds Difference,ROC,0.05239863812588566,True protected attributes,0.2,5,133.5339212855019,0.06996995618969515,Public Coverage
Equal Odds Difference,EGR,-0.0011604661670218952,True protected attributes,0.2,5,-1414.1603058452595,0.016410851896787593,Public Coverage
Equal Odds Difference,GSR,0.02096299185931777,True protected attributes,0.2,5,183.8206596736299,0.03853430992312726,Public Coverage
Equal Odds Difference,SOFT,-0.007679421900950251,Noisy protected attributes,0.2,5,-128.8104272749387,0.009891896162859237,Public Coverage
Equal Odds Difference,PRIV,-0.008169898251584762,Noisy protected attributes,0.2,5,-115.0738910414347,0.009401419812224726,Public Coverage
Equal Odds Difference,MDRO,-0.02191515113252026,Noisy protected attributes,0.2,5,19.821141284601428,-0.0043438330687107715,Public Coverage
Equal Odds Difference,ARL,-0.0033507951742849096,No protected attributes,0.2,5,-424.3924844662989,0.014220522889524578,Public Coverage
Equal Odds Difference,DRO,0.0009519804588050765,No protected attributes,0.2,5,1945.764574397353,0.018523298522614563,Public Coverage
Accuracy,LR,0.6957525892244957,No constraints,0.2,6,0.0,0.0,Public Coverage
Accuracy,RF,0.7048825376204395,No constraints,0.2,6,1.2952439461424214,0.009129948395943832,Public Coverage
Accuracy,SREW,0.6980260546353434,True protected attributes,0.2,6,0.3256992193558461,0.0022734654108477192,Public Coverage
Accuracy,ADDEB,0.7007686478293819,True protected attributes,0.2,6,0.7157938101859052,0.005016058604886187,Public Coverage
Accuracy,LFR,0.45563133773591713,True protected attributes,0.2,6,-52.70077617614446,-0.24012125148857855,Public Coverage
Accuracy,CALEQ,0.6804157193894121,True protected attributes,0.2,6,-2.2540440201538114,-0.015336869835083533,Public Coverage
Accuracy,ROC,0.6929017357727978,True protected attributes,0.2,6,-0.4114369043278998,-0.002850853451697888,Public Coverage
Accuracy,EGR,0.699505611490022,True protected attributes,0.2,6,0.5365249690466367,0.003753022265526318,Public Coverage
Accuracy,GSR,0.6966547580383241,True protected attributes,0.2,6,0.12950012950012635,0.0009021688138284301,Public Coverage
Accuracy,SOFT,0.5979935765580455,Noisy protected attributes,0.2,6,-16.34783658198058,-0.09775901266645015,Public Coverage
Accuracy,PRIV,0.6966547580383241,Noisy protected attributes,0.2,6,0.12950012950012635,0.0009021688138284301,Public Coverage
Accuracy,MDRO,0.6349464111724585,Noisy protected attributes,0.2,6,-9.576584256891163,-0.06080617805203714,Public Coverage
Accuracy,ARL,0.7100429432355382,No protected attributes,0.2,6,2.012604187843048,0.014290354011042505,Public Coverage
Accuracy,DRO,0.45534264371549205,No protected attributes,0.2,6,-52.79759074338246,-0.24040994550900363,Public Coverage
Equal Odds Difference,LR,-0.025131990513254127,No constraints,0.2,6,0.0,0.0,Public Coverage
Equal Odds Difference,RF,-0.00668402051932665,No constraints,0.2,6,-276.00109755177607,0.018447969993927477,Public Coverage
Equal Odds Difference,SREW,-0.002653060734198659,True protected attributes,0.2,6,-847.2828944055475,0.022478929779055468,Public Coverage
Equal Odds Difference,ADDEB,-0.004845845819262756,True protected attributes,0.2,6,-418.62959430842335,0.02028614469399137,Public Coverage
Equal Odds Difference,LFR,-0.01347492361796318,True protected attributes,0.2,6,-86.50933560581461,0.011657066895290946,Public Coverage
Equal Odds Difference,CALEQ,-0.0664583966799914,True protected attributes,0.2,6,62.18387477165756,-0.04132640616673727,Public Coverage
Equal Odds Difference,ROC,0.07633304125300881,True protected attributes,0.2,6,132.92413101942734,0.10146503176626294,Public Coverage
Equal Odds Difference,EGR,0.016760200194878366,True protected attributes,0.2,6,249.95041957156357,0.04189219070813249,Public Coverage
Equal Odds Difference,GSR,-0.017858554444052654,True protected attributes,0.2,6,-40.728022483497874,0.007273436069201472,Public Coverage
Equal Odds Difference,SOFT,-0.09699341003090464,Noisy protected attributes,0.2,6,74.08897109066852,-0.07186141951765052,Public Coverage
Equal Odds Difference,PRIV,-0.0021263634149524258,Noisy protected attributes,0.2,6,-1081.9235760231709,0.0230056270983017,Public Coverage
Equal Odds Difference,MDRO,-0.011928684352333768,Noisy protected attributes,0.2,6,-110.68535113293714,0.013203306160920358,Public Coverage
Equal Odds Difference,ARL,-0.001999088143019606,No protected attributes,0.2,6,-1157.1727065167054,0.02313290237023452,Public Coverage
Equal Odds Difference,DRO,-0.013094197172850597,No protected attributes,0.2,6,-91.93227489626163,0.01203779334040353,Public Coverage
Accuracy,LR,0.6936956443289668,No constraints,0.2,7,0.0,0.0,Public Coverage
Accuracy,RF,0.7043051495795893,No constraints,0.2,7,1.5063790541579247,0.010609505250622542,Public Coverage
Accuracy,SREW,0.6941286853596045,True protected attributes,0.2,7,0.06238627501949923,0.00043304103063768196,Public Coverage
Accuracy,ADDEB,0.6762657428458013,True protected attributes,0.2,7,-2.5773745997865527,-0.017429901483165477,Public Coverage
Accuracy,LFR,0.6330338132871423,True protected attributes,0.2,7,-9.582715767871397,-0.06066183104182454,Public Coverage
Accuracy,CALEQ,0.6881382844357836,True protected attributes,0.2,7,-0.807593476322821,-0.005557359893183178,Public Coverage
Accuracy,ROC,0.685359604489192,True protected attributes,0.2,7,-1.2163016006739635,-0.008336039839774823,Public Coverage
Accuracy,EGR,0.6946699866479016,True protected attributes,0.2,7,0.14025974025975163,0.0009743423189347844,Public Coverage
Accuracy,GSR,0.6928656490202447,True protected attributes,0.2,7,-0.11979166666664653,-0.0008299953087220757,Public Coverage
Accuracy,SOFT,0.6319872974631013,Noisy protected attributes,0.2,7,-9.764175184148915,-0.06170834686586546,Public Coverage
Accuracy,PRIV,0.6890765400021652,Noisy protected attributes,0.2,7,-0.6703325477873667,-0.004619104326801571,Public Coverage
Accuracy,MDRO,0.6319512107105482,Noisy protected attributes,0.2,7,-9.770443124714468,-0.06174443361841864,Public Coverage
Accuracy,ARL,0.7063620944751182,No protected attributes,0.2,7,1.793195054664365,0.01266645014615142,Public Coverage
Accuracy,DRO,0.3680127025368987,No protected attributes,0.2,7,-88.49774465581486,-0.3256829417920681,Public Coverage
Equal Odds Difference,LR,-0.03408619269313104,No constraints,0.2,7,0.0,0.0,Public Coverage
Equal Odds Difference,RF,-0.023837678984910682,No constraints,0.2,7,-42.99291770271634,0.010248513708220358,Public Coverage
Equal Odds Difference,SREW,-0.00480074428630653,True protected attributes,0.2,7,-610.0189191571246,0.02928544840682451,Public Coverage
Equal Odds Difference,ADDEB,-0.016880255460591367,True protected attributes,0.2,7,-101.92936518471916,0.017205937232539673,Public Coverage
Equal Odds Difference,LFR,0.0,True protected attributes,0.2,7,inf,0.03408619269313104,Public Coverage
Equal Odds Difference,CALEQ,-0.05941680723788731,True protected attributes,0.2,7,42.63206948050908,-0.02533061454475627,Public Coverage
Equal Odds Difference,ROC,0.03633182150079896,True protected attributes,0.2,7,193.8191130669886,0.07041801419393,Public Coverage
Equal Odds Difference,EGR,-0.004077378693057354,True protected attributes,0.2,7,-735.9829993512838,0.030008814000073686,Public Coverage
Equal Odds Difference,GSR,-0.022554138637208232,True protected attributes,0.2,7,-51.13054522462692,0.011532054055922808,Public Coverage
Equal Odds Difference,SOFT,-0.0003198716101601264,Noisy protected attributes,0.2,7,-10556.210682801024,0.03376632108297092,Public Coverage
Equal Odds Difference,PRIV,-0.0007274883616664174,Noisy protected attributes,0.2,7,-4585.462268434327,0.03335870433146462,Public Coverage
Equal Odds Difference,MDRO,-0.0004345115830758357,Noisy protected attributes,0.2,7,-7744.714392155098,0.033651681110055204,Public Coverage
Equal Odds Difference,ARL,-0.0002789141408484075,No protected attributes,0.2,7,-12121.034254285878,0.03380727855228263,Public Coverage
Equal Odds Difference,DRO,0.0003198716101601158,No protected attributes,0.2,7,10756.210682801378,0.034406064303291156,Public Coverage
Accuracy,LR,0.6933708635559886,No constraints,0.2,8,0.0,0.0,Public Coverage
Accuracy,RF,0.7030421132402295,No constraints,0.2,8,1.375628785545624,0.009671249684240824,Public Coverage
Accuracy,SREW,0.688499151961315,True protected attributes,0.2,8,-0.7075842549399969,-0.0048717115946737,Public Coverage
Accuracy,ADDEB,0.6779979069683519,True protected attributes,0.2,8,-2.2674047264211294,-0.01537295658763671,Public Coverage
Accuracy,LFR,0.36812096279455814,True protected attributes,0.2,8,-88.35408293304579,-0.3252499007614305,Public Coverage
Accuracy,CALEQ,0.6916026126808849,True protected attributes,0.2,8,-0.25567440647014106,-0.001768250875103794,Public Coverage
Accuracy,ROC,0.6944173793800296,True protected attributes,0.2,8,0.15070415215922006,0.0010465158240409167,Public Coverage
Accuracy,EGR,0.7003356067987442,True protected attributes,0.2,8,0.9944865254804869,0.006964743242755533,Public Coverage
Accuracy,GSR,0.694778246905561,True protected attributes,0.2,8,0.2025658338960179,0.0014073833495723553,Public Coverage
Accuracy,SOFT,0.6306881743711883,Noisy protected attributes,0.2,8,-9.93877667791956,-0.06268268918480036,Public Coverage
Accuracy,PRIV,0.6923604344845007,Noisy protected attributes,0.2,8,-0.14593974773273732,-0.0010104290714879616,Public Coverage
Accuracy,MDRO,0.6335751145754394,Noisy protected attributes,0.2,8,-9.437831064532665,-0.05979574898054929,Public Coverage
Accuracy,ARL,0.7081664321027751,No protected attributes,0.2,8,2.089278434569908,0.01479556854678643,Public Coverage
Accuracy,DRO,0.36927573887625853,No protected attributes,0.2,8,-87.76507378090493,-0.3240951246797301,Public Coverage
Equal Odds Difference,LR,-0.017150092044820542,No constraints,0.2,8,0.0,0.0,Public Coverage
Equal Odds Difference,RF,-0.009006114749883332,No constraints,0.2,8,-90.42719886555643,0.00814397729493721,Public Coverage
Equal Odds Difference,SREW,-0.022851862767563763,True protected attributes,0.2,8,24.95101069325688,-0.005701770722743221,Public Coverage
Equal Odds Difference,ADDEB,-0.022745834041101906,True protected attributes,0.2,8,24.60117305951417,-0.005595741996281364,Public Coverage
Equal Odds Difference,LFR,0.0,True protected attributes,0.2,8,inf,0.017150092044820542,Public Coverage
Equal Odds Difference,CALEQ,-0.03349582636234136,True protected attributes,0.2,8,48.79931649006271,-0.016345734317520816,Public Coverage
Equal Odds Difference,ROC,0.08609301941714376,True protected attributes,0.2,8,119.92042114555623,0.1032431114619643,Public Coverage
Equal Odds Difference,EGR,-0.0005306284155922047,True protected attributes,0.2,8,-3132.034233538037,0.016619463629228337,Public Coverage
Equal Odds Difference,GSR,-0.00923073892769466,True protected attributes,0.2,8,-85.79327374719404,0.007919353117125882,Public Coverage
Equal Odds Difference,SOFT,0.0010279277641886066,Noisy protected attributes,0.2,8,1768.414128142355,0.018178019809009148,Public Coverage
Equal Odds Difference,PRIV,-0.00448735901250058,Noisy protected attributes,0.2,8,-282.1867605655126,0.012662733032319962,Public Coverage
Equal Odds Difference,MDRO,-0.009861526270186837,Noisy protected attributes,0.2,8,-73.90910468563419,0.007288565774633705,Public Coverage
Equal Odds Difference,ARL,0.0037591769475461834,No protected attributes,0.2,8,556.2193342884624,0.020909268992366725,Public Coverage
Equal Odds Difference,DRO,-0.0011213682426038847,No protected attributes,0.2,8,-1429.3898465500497,0.016028723802216656,Public Coverage
Accuracy,LR,0.6894734942802497,No constraints,0.2,9,0.0,0.0,Public Coverage
Accuracy,RF,0.6993251777272563,No constraints,0.2,9,1.4087414211259586,0.009851683447006598,Public Coverage
Accuracy,SREW,0.6914943524232254,True protected attributes,0.2,9,0.2922450683644717,0.002020858142975701,Public Coverage
Accuracy,ADDEB,0.6497780664717983,True protected attributes,0.2,9,-6.109074752860155,-0.03969542780845148,Public Coverage
Accuracy,LFR,0.3732091949045505,True protected attributes,0.2,9,-84.74182943337847,-0.3162642993756992,Public Coverage
Accuracy,CALEQ,0.6858287322723828,True protected attributes,0.2,9,-0.5314390949749948,-0.0036447620078668974,Public Coverage
Accuracy,ROC,0.677240085164736,True protected attributes,0.2,9,-1.806362231576708,-0.012233409115513738,Public Coverage
Accuracy,EGR,0.6917469596910975,True protected attributes,0.2,9,0.32865564192186003,0.0022734654108477192,Public Coverage
Accuracy,GSR,0.6889682797445058,True protected attributes,0.2,9,-0.07332914309658989,-0.0005052145357439253,Public Coverage
Accuracy,SOFT,0.6256721157663022,Noisy protected attributes,0.2,9,-10.197254585303961,-0.06380137851394752,Public Coverage
Accuracy,PRIV,0.6914221789181192,Noisy protected attributes,0.2,9,0.2818371607515635,0.0019486846378694578,Public Coverage
Accuracy,MDRO,0.6267908050954495,Noisy protected attributes,0.2,9,-10.000575738384466,-0.06268268918480024,Public Coverage
Accuracy,ARL,0.7007686478293819,No protected attributes,0.2,9,1.6118234718574653,0.011295153549132131,Public Coverage
Accuracy,DRO,0.3743278842336978,No protected attributes,0.2,9,-84.18972332015812,-0.31514561004655195,Public Coverage
Equal Odds Difference,LR,-0.026085752667081935,No constraints,0.2,9,0.0,0.0,Public Coverage
Equal Odds Difference,RF,-0.016822425975935945,No constraints,0.2,9,-55.06534375242278,0.00926332669114599,Public Coverage
Equal Odds Difference,SREW,-0.002070260899152049,True protected attributes,0.2,9,-1160.0224772523266,0.024015491767929886,Public Coverage
Equal Odds Difference,ADDEB,-0.021727455146927685,True protected attributes,0.2,9,-20.05894151285603,0.00435829752015425,Public Coverage
Equal Odds Difference,LFR,0.0,True protected attributes,0.2,9,inf,0.026085752667081935,Public Coverage
Equal Odds Difference,CALEQ,-0.042403018015213026,True protected attributes,0.2,9,38.481377297901076,-0.01631726534813109,Public Coverage
Equal Odds Difference,ROC,0.05730870817549735,True protected attributes,0.2,9,145.51795616679954,0.08339446084257929,Public Coverage
Equal Odds Difference,EGR,0.0073212015469974745,True protected attributes,0.2,9,456.3042555190966,0.03340695421407941,Public Coverage
Equal Odds Difference,GSR,-0.01849635175327055,True protected attributes,0.2,9,-41.03188031374574,0.007589400913811384,Public Coverage
Equal Odds Difference,SOFT,-0.0010997207391932756,Noisy protected attributes,0.2,9,-2272.0342571894857,0.02498603192788866,Public Coverage
Equal Odds Difference,PRIV,-0.007795704037142803,Noisy protected attributes,0.2,9,-234.61702166726434,0.018290048629939132,Public Coverage
Equal Odds Difference,MDRO,0.0,Noisy protected attributes,0.2,9,inf,0.026085752667081935,Public Coverage
Equal Odds Difference,ARL,0.01249362172318158,No protected attributes,0.2,9,308.79256027642106,0.038579374390263516,Public Coverage
Equal Odds Difference,DRO,0.0009834233076651637,No protected attributes,0.2,9,2752.5457006926686,0.0270691759747471,Public Coverage
Accuracy,LR,0.6943091191223701,No constraints,0.3,0,0.0,0.0,Public Coverage
Accuracy,RF,0.6964382375230053,No constraints,0.3,0,0.30571532203741425,0.0021291184006351216,Public Coverage
Accuracy,SREW,0.6935873840713074,True protected attributes,0.3,0,-0.10405827263266776,-0.0007217350510627663,Public Coverage
Accuracy,ADDEB,0.6849987369636606,True protected attributes,0.3,0,-1.3591823833104977,-0.009310382158709496,Public Coverage
Accuracy,LFR,0.6312294756594854,True protected attributes,0.3,0,-9.993139721015321,-0.06307964346288475,Public Coverage
Accuracy,CALEQ,0.6816065822236657,True protected attributes,0.3,0,-1.8636171113934674,-0.012702536898704486,Public Coverage
Accuracy,ROC,0.6886074122189744,True protected attributes,0.3,0,-0.8280054501624612,-0.005701706903395776,Public Coverage
Accuracy,EGR,0.6944173793800296,True protected attributes,0.3,0,0.015590084706129659,0.00010826025765942049,Public Coverage
Accuracy,GSR,0.6919273934538631,True protected attributes,0.3,0,-0.3442161260039489,-0.0023817256685070287,Public Coverage
Accuracy,SOFT,0.5916783948612464,Noisy protected attributes,0.3,0,-17.345694071724814,-0.10263072426112374,Public Coverage
Accuracy,PRIV,0.695319548193858,Noisy protected attributes,0.3,0,0.14531866306829455,0.0010104290714878505,Public Coverage
Accuracy,MDRO,0.6314099094222511,Noisy protected attributes,0.3,0,-9.961707721323654,-0.06289920970011909,Public Coverage
Accuracy,ARL,0.7063620944751182,No protected attributes,0.3,0,1.7063451517319028,0.012052975352748074,Public Coverage
Accuracy,DRO,0.36985312691710875,No protected attributes,0.3,0,-87.72563176895305,-0.3244559922052614,Public Coverage
Equal Odds Difference,LR,-0.00985899403395138,No constraints,0.3,0,0.0,0.0,Public Coverage
Equal Odds Difference,RF,0.0021458780459066573,No constraints,0.3,0,559.4386923692043,0.012004872079858037,Public Coverage
Equal Odds Difference,SREW,0.008639798479723293,True protected attributes,0.3,0,214.11138879094702,0.018498792513674672,Public Coverage
Equal Odds Difference,ADDEB,0.014416604187824617,True protected attributes,0.3,0,168.38638215702477,0.024275598221775996,Public Coverage
Equal Odds Difference,LFR,0.0,True protected attributes,0.3,0,inf,0.00985899403395138,Public Coverage
Equal Odds Difference,CALEQ,-0.05278165981366241,True protected attributes,0.3,0,81.32117468689492,-0.04292266577971103,Public Coverage
Equal Odds Difference,ROC,0.06261566154365596,True protected attributes,0.3,0,115.74525253091454,0.07247465557760734,Public Coverage
Equal Odds Difference,EGR,0.007691892344744017,True protected attributes,0.3,0,228.17384321152358,0.017550886378695396,Public Coverage
Equal Odds Difference,GSR,0.030166994313674006,True protected attributes,0.3,0,132.68139321882168,0.040025988347625385,Public Coverage
Equal Odds Difference,SOFT,-0.021886564380901988,Noisy protected attributes,0.3,0,54.95412682241601,-0.012027570346950608,Public Coverage
Equal Odds Difference,PRIV,0.014131479988949341,Noisy protected attributes,0.3,0,169.76618189786916,0.02399047402290072,Public Coverage
Equal Odds Difference,MDRO,-0.012162137866082187,Noisy protected attributes,0.3,0,18.936998227538794,-0.0023031438321308075,Public Coverage
Equal Odds Difference,ARL,0.00715605041095102,No protected attributes,0.3,0,237.77144469055162,0.0170150444449024,Public Coverage
Equal Odds Difference,DRO,0.001213616560174126,No protected attributes,0.3,0,912.3648240706966,0.011072610594125506,Public Coverage
Accuracy,LR,0.6915665259283317,No constraints,0.3,1,0.0,0.0,Public Coverage
Accuracy,RF,0.6996138717476814,No constraints,0.3,1,1.15025532573374,0.008047345819349738,Public Coverage
Accuracy,SREW,0.685612211757064,True protected attributes,0.3,1,-0.8684667614084818,-0.005954314171267683,Public Coverage
Accuracy,ADDEB,0.6961495435025802,True protected attributes,0.3,1,0.6583380851174159,0.004583017574248505,Public Coverage
Accuracy,LFR,0.36895095810328027,True protected attributes,0.3,1,-87.4413145539906,-0.3226155678250514,Public Coverage
Accuracy,CALEQ,0.6897261015481216,True protected attributes,0.3,1,-0.2668340919792733,-0.0018404243802100373,Public Coverage
Accuracy,ROC,0.6868030745913175,True protected attributes,0.3,1,-0.6935687263556201,-0.0047634513370141685,Public Coverage
Accuracy,EGR,0.6920356537115225,True protected attributes,0.3,1,0.06778953955259848,0.0004691277831908591,Public Coverage
Accuracy,GSR,0.6862256865504673,True protected attributes,0.3,1,-0.7782919646613262,-0.005340839377864337,Public Coverage
Accuracy,SOFT,0.5417343293277038,Noisy protected attributes,0.3,1,-27.657873701039158,-0.14983219660062785,Public Coverage
Accuracy,PRIV,0.6892208870123777,Noisy protected attributes,0.3,1,-0.34033195455258625,-0.0023456389159539626,Public Coverage
Accuracy,MDRO,0.6297860055573599,Noisy protected attributes,0.3,1,-9.809763923905578,-0.061780520370971814,Public Coverage
Accuracy,ARL,0.701346035870232,No protected attributes,0.3,1,1.3943915616156488,0.009779509941900355,Public Coverage
Accuracy,DRO,0.3702139944426401,No protected attributes,0.3,1,-86.80183253728433,-0.3213525314856916,Public Coverage
Equal Odds Difference,LR,-0.014058262176950415,No constraints,0.3,1,0.0,0.0,Public Coverage
Equal Odds Difference,RF,0.0030515527679644827,No constraints,0.3,1,560.6920884520008,0.017109814944914897,Public Coverage
Equal Odds Difference,SREW,-0.017430654055247338,True protected attributes,0.3,1,19.347477539327883,-0.0033723918782969237,Public Coverage
Equal Odds Difference,ADDEB,0.0025621233127374188,True protected attributes,0.3,1,648.6957675714021,0.016620385489687833,Public Coverage
Equal Odds Difference,LFR,0.0,True protected attributes,0.3,1,inf,0.014058262176950415,Public Coverage
Equal Odds Difference,CALEQ,-0.017310549285014742,True protected attributes,0.3,1,18.787890866523462,-0.003252287108064328,Public Coverage
Equal Odds Difference,ROC,0.057637689469269504,True protected attributes,0.3,1,124.39074554583908,0.07169595164621992,Public Coverage
Equal Odds Difference,EGR,0.0083679132390716,True protected attributes,0.3,1,268.0020068959289,0.022426175416022015,Public Coverage
Equal Odds Difference,GSR,0.006680054099699878,True protected attributes,0.3,1,310.45132220683695,0.020738316276650293,Public Coverage
Equal Odds Difference,SOFT,0.007831009696554286,Noisy protected attributes,0.3,1,279.52042867647293,0.0218892718735047,Public Coverage
Equal Odds Difference,PRIV,-0.008623947746010108,Noisy protected attributes,0.3,1,-63.014231892285146,0.005434314430940307,Public Coverage
Equal Odds Difference,MDRO,5.935607877669035e-05,Noisy protected attributes,0.3,1,23784.620794848088,0.014117618255727105,Public Coverage
Equal Odds Difference,ARL,0.005918921753132994,No protected attributes,0.3,1,337.5139047835718,0.01997718393008341,Public Coverage
Equal Odds Difference,DRO,-5.935607877667723e-05,No protected attributes,0.3,1,-23584.620794853323,0.013998906098173737,Public Coverage
Accuracy,LR,0.6868391613438707,No constraints,0.3,2,0.0,0.0,Public Coverage
Accuracy,RF,0.7041247158168237,No constraints,0.3,2,2.454899548995493,0.01728555447295299,Public Coverage
Accuracy,SREW,0.6877774169102523,True protected attributes,0.3,2,0.13641848995226136,0.0009382555663816072,Public Coverage
Accuracy,ADDEB,0.7089603406589441,True protected attributes,0.3,2,3.120228036241468,0.022121179315073403,Public Coverage
Accuracy,LFR,0.5463173469019523,True protected attributes,0.3,2,-25.721646079661788,-0.14052181444191836,Public Coverage
Accuracy,CALEQ,0.6856843852621702,True protected attributes,0.3,2,-0.1684121888321677,-0.0011547760817004482,Public Coverage
Accuracy,ROC,0.6849265634585544,True protected attributes,0.3,2,-0.27924130663856683,-0.0019125978853162806,Public Coverage
Accuracy,EGR,0.6941286853596045,True protected attributes,0.3,2,1.0501689628281685,0.007289524015733795,Public Coverage
Accuracy,GSR,0.6870556818591895,True protected attributes,0.3,2,0.03151426020274739,0.00021652051531884098,Public Coverage
Accuracy,SOFT,0.6100104651582404,Noisy protected attributes,0.3,2,-12.594652153336483,-0.07682869618563026,Public Coverage
Accuracy,PRIV,0.6773844321749486,Noisy protected attributes,0.3,2,-1.3957700708539855,-0.009454729168922094,Public Coverage
Accuracy,MDRO,0.629822092309913,Noisy protected attributes,0.3,2,-9.052884890849722,-0.057017069033957646,Public Coverage
Accuracy,ARL,0.7059290534444805,No protected attributes,0.3,2,2.704222472139861,0.01908989210060985,Public Coverage
Accuracy,DRO,0.3712605102666811,No protected attributes,0.3,2,-85.00194401244168,-0.3155786510771896,Public Coverage
Equal Odds Difference,LR,-0.02136538784000204,No constraints,0.3,2,0.0,0.0,Public Coverage
Equal Odds Difference,RF,0.0005221652925925246,No constraints,0.3,2,4191.690532307108,0.021887553132594564,Public Coverage
Equal Odds Difference,SREW,-0.009995120221836074,True protected attributes,0.3,2,-113.7581876536677,0.011370267618165966,Public Coverage
Equal Odds Difference,ADDEB,0.0026130313511504855,True protected attributes,0.3,2,917.6475889045543,0.023978419191152525,Public Coverage
Equal Odds Difference,LFR,0.024794573815979576,True protected attributes,0.3,2,186.169611135774,0.046159961655981616,Public Coverage
Equal Odds Difference,CALEQ,-0.046947866319125495,True protected attributes,0.3,2,54.49124845254518,-0.025582478479123455,Public Coverage
Equal Odds Difference,ROC,0.06393028565335847,True protected attributes,0.3,2,133.41982226678763,0.08529567349336051,Public Coverage
Equal Odds Difference,EGR,0.02745494676825888,True protected attributes,0.3,2,177.81981156380505,0.04882033460826092,Public Coverage
Equal Odds Difference,GSR,-0.011174353937672368,True protected attributes,0.3,2,-91.20020682334389,0.010191033902329671,Public Coverage
